"","Id","LotArea","LotShape","LandContour","Utilities","LotConfig","Slope","DwellClass","OverallQuality","OverallCondition","YearBuilt","ExteriorCondition","BasementCondition","TotalBSF","CentralAir","LowQualFinSF","LivingArea","FullBath","HalfBath","BedroomAbvGr","KitchenQuality","KitchenAbvGr","Fireplaces","GarageType","GarageCars","PavedDrive","PoolArea","OpenPorchSF","MoSold","YrSold","SalePrice","LandContour_HLS","LandContour_Low","LandContour_Lv1","Utilities_Allpub","LotConfig_CulDSac","LotConfig_FR2","LotConfig_FR3","LotConfig_Inside","Slope_Mod","Slope_Sev","DwellClass_2fmCon","DwellClass_Duplex","DwellClass_Twnhs","DwellClass_TwnhsE","CentralAir_Y","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","ExteriorCondition_Code","BasementCondition_Code","KitchenQuality_Code","PavedDrive_Code","Garage_Attchd_Cars","Garage_Detchd_Cars","Garage_BuiltIn_Cars","Garage_Basment_Cars","OverallQuality_YearBuilt","TotalBSF_Bedrooms","KitchenQuality_KitchenAbvGr","TotalBSF_BasementCondition","ExteriorCondition_Code_OverallCondition","ExteriorCondition_YearBuilt","SalesQuarter","SalesQuarter_MoSold","QtrSold","QtrSold_MoSold"
"1365",1328,6600,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,9,1982,"Gd","TA",816,"Y",0,816,1,0,3,"Gd",1,1,"Attchd",1,"Y",0,0,10,2008,130500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,1,1,0,0,0,9910,2448,2,1632,9,1982,"Q4","Q4.10","4","4.10"
"304",905,6173,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1967,"TA","TA",876,"Y",0,902,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,8,2007,125500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,9835,2628,3,1752,12,3934,"Q3","Q3.8","3","3.8"
"662",206,11851,4,"Lvl","AllPub","Corner","Gtl","1Fam",7,5,1990,"TA","TA",1424,"Y",0,1442,2,0,3,"TA",1,0,"Attchd",2,"Y",0,34,5,2009,180500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,2,0,0,0,13930,4272,3,2848,10,3980,"Q2","Q2.5","2","2.5"
"684",240,8741,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,4,1945,"TA","Fa",735,"Y",0,1487,1,1,3,"TA",1,1,"Detchd",1,"Y",0,140,4,2010,113000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,3,3,1,0,1,0,0,11670,2205,3,2205,8,3890,"Q2","Q2.4","2","2.4"
"100",296,7937,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",6,6,1984,"TA","TA",1003,"Y",0,1003,1,0,3,"TA",1,0,"Detchd",2,"Y",0,0,3,2006,142500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,2,0,0,11904,3009,3,2006,12,3968,"Q1","Q1.3","1","1.3"
"25",71,13651,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,6,1973,"Gd","TA",2223,"Y",0,2223,2,0,3,"TA",1,2,"Attchd",2,"Y",0,0,2,2007,244000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,3,1,2,0,0,0,13811,6669,3,4446,6,1973,"Q1","Q1.2","1","1.2"
"1271",1180,8335,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,5,1954,"TA","NB",0,"Y",0,1124,1,0,3,"TA",1,1,"Attchd",0,"N",0,36,4,2006,93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,3,3,0,0,0,0,9770,0,3,0,10,3908,"Q2","Q2.4","2","2.4"
"180",528,14948,3,"Lvl","AllPub","Inside","Gtl","1Fam",9,5,2008,"TA","TA",1452,"Y",0,2713,2,1,3,"Ex",1,1,"Attchd",3,"Y",0,66,11,2008,446261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,1,3,0,0,0,18072,4356,1,2904,10,4016,"Q4","Q4.11","4","4.11"
"293",879,11782,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1961,"TA","TA",1109,"Y",0,1155,1,0,3,"Gd",1,0,"Detchd",2,"Y",0,0,6,2010,148000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,1,0,2,0,0,9805,3327,2,2218,14,3922,"Q2","Q2.6","2","2.6"
"1244",1132,10712,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1991,"TA","TA",974,"Y",0,974,1,0,3,"TA",1,0,"Attchd",0,"Y",0,28,9,2007,93500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,0,0,0,0,9955,2922,3,1948,10,3982,"Q3","Q3.9","3","3.9"
"1430",1433,10800,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,6,1927,"TA","TA",656,"Y",0,968,2,0,4,"TA",1,0,"Detchd",1,"Y",0,0,8,2007,64500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,1,0,0,7708,2624,3,1312,12,3854,"Q3","Q3.8","3","3.8"
"547",26,14230,4,"Lvl","AllPub","Corner","Gtl","1Fam",8,5,2007,"TA","TA",1566,"Y",0,1600,2,0,3,"Gd",1,1,"Attchd",3,"Y",0,56,7,2009,256300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,3,0,0,0,16056,4698,2,3132,10,4014,"Q3","Q3.7","3","3.7"
"343",1018,5814,3,"Lvl","AllPub","CulDSac","Gtl","TwnhsE",8,5,1984,"TA","TA",1220,"Y",0,1360,1,0,1,"Gd",1,1,"Attchd",2,"Y",0,0,8,2009,187500,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,2,1,2,0,0,0,15872,1220,2,2440,10,3968,"Q3","Q3.8","3","3.8"
"894",593,6600,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,8,1982,"Gd","Gd",816,"Y",0,816,1,0,2,"TA",1,0,"Detchd",2,"Y",0,0,6,2008,138000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,1,0,2,0,0,9910,1632,3,816,8,1982,"Q2","Q2.6","2","2.6"
"934",644,10793,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1969,"TA","TA",780,"Y",0,1620,2,1,4,"TA",1,0,"Attchd",2,"Y",0,0,4,2007,152000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,2,0,0,0,9845,3120,3,1560,10,3938,"Q2","Q2.4","2","2.4"
"433",1290,11065,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2006,"TA","TA",1085,"Y",0,1970,2,1,3,"Ex",1,1,"BuiltIn",3,"Y",0,74,10,2006,281000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1,1,0,0,3,0,16048,3255,1,2170,10,4012,"Q4","Q4.10","4","4.10"
"906",610,7943,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,5,1961,"Fa","TA",1029,"Y",0,1029,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,4,2007,118500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,2,3,1,1,0,0,0,7844,3087,3,2058,15,5883,"Q2","Q2.4","2","2.4"
"366",1106,12256,3,"Lvl","AllPub","Corner","Gtl","1Fam",8,5,1994,"TA","TA",1463,"Y",0,2622,2,1,3,"Gd",1,2,"Attchd",2,"Y",0,32,4,2010,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,15952,4389,2,2926,10,3988,"Q2","Q2.4","2","2.4"
"1385",1366,7500,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2000,"TA","TA",814,"Y",0,1674,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,96,1,2010,216000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,14000,2442,2,1628,10,4000,"Q1","Q1.1","1","1.1"
"1289",1207,8900,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,4,1966,"TA","TA",1056,"Y",0,1056,1,0,2,"TA",1,0,"Detchd",1,"Y",0,42,11,2006,107000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,1,0,0,7864,2112,3,2112,8,3932,"Q4","Q4.11","4","4.11"
"979",718,10000,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1973,"TA","TA",1176,"Y",0,1178,1,1,3,"Gd",1,1,"Attchd",2,"Y",0,0,11,2008,157000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,9865,3528,2,2352,12,3946,"Q4","Q4.11","4","4.11"
"739",332,8176,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1958,"TA","TA",1056,"Y",0,1056,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,8,2007,139000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,9790,3168,3,2112,12,3916,"Q3","Q3.8","3","3.8"
"955",674,14442,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1957,"TA","TA",1477,"Y",0,1839,2,0,3,"Gd",1,2,"Attchd",2,"Y",0,87,6,2007,257500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,11742,4431,2,2954,14,3914,"Q2","Q2.6","2","2.6"
"1321",1255,6931,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2003,"TA","TA",746,"Y",0,1656,2,1,3,"Gd",1,1,"BuiltIn",2,"Y",0,128,7,2008,165400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,1,0,0,2,0,14021,2238,2,1492,10,4006,"Q3","Q3.7","3","3.7"
"1174",1029,9492,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1941,"TA","TA",768,"Y",0,1376,1,0,3,"TA",1,1,"Attchd",1,"Y",0,0,4,2007,105000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,9705,2304,3,1536,10,3882,"Q2","Q2.4","2","2.4"
"895",594,4435,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",6,5,2003,"TA","TA",848,"Y",0,848,1,0,1,"Gd",1,0,"Attchd",2,"Y",0,0,5,2009,140000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,2,2,1,2,0,0,0,12018,848,2,1696,10,4006,"Q2","Q2.5","2","2.5"
"215",627,12342,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1960,"TA","TA",978,"Y",0,1422,1,0,3,"TA",1,1,"Attchd",1,"Y",0,0,8,2007,139900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,9800,2934,3,1956,10,3920,"Q3","Q3.8","3","3.8"
"103",308,7920,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1920,"Fa","TA",1064.51174377224,"Y",0,1406,1,0,3,"Fa",1,0,"Attchd",0,"N",0,144,3,2008,89500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,2,4,3,0,0,0,0,11520,3193.53523131673,4,2129.02348754448,21,5760,"Q1","Q1.3","1","1.3"
"966",695,6120,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,6,1936,"Fa","TA",927,"Y",0,1539,1,1,3,"TA",1,0,"Detchd",2,"Y",0,0,4,2009,141500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,3,1,0,2,0,0,9680,2781,3,1854,18,5808,"Q2","Q2.4","2","2.4"
"400",1197,14054,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2006,"TA","TA",879,"Y",0,1863,2,1,4,"Gd",1,1,"BuiltIn",3,"Y",0,17,11,2006,219210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,1,0,0,3,0,14042,3516,2,1758,10,4012,"Q4","Q4.11","4","4.11"
"893",591,8320,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2004,"TA","TA",770,"Y",0,1582,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,45,9,2008,185900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,14028,2310,2,1540,10,4008,"Q3","Q3.9","3","3.9"
"1041",822,6000,4,"Bnk","AllPub","Inside","Mod","2fmCon",4,4,1953,"TA","TA",936,"N",0,936,1,0,2,"TA",1,0,"Detchd",2,"Y",0,32,2,2009,93000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,2,3,1,0,2,0,0,7812,1872,3,1872,8,3906,"Q1","Q1.2","1","1.2"
"158",464,11988,3,"HLS","AllPub","Inside","Mod","1Fam",6,7,1934,"TA","TA",715,"Y",0,1660,1,1,3,"TA",1,1,"Detchd",1,"Y",0,0,8,2008,188700,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,1,0,0,11604,2145,3,1430,14,3868,"Q3","Q3.8","3","3.8"
"156",461,8004,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2009,"TA","TA",832,"Y",0,1935,2,1,3,"TA",1,0,"BuiltIn",2,"Y",0,150,12,2009,263435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,3,1,0,0,2,0,16072,2496,3,1664,10,4018,"Q4","Q4.12","4","4.12"
"600",109,8500,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,7,1919,"TA","TA",793,"N",0,1517,2,0,3,"Fa",1,0,"Attchd",0,"N",0,0,8,2007,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4,3,0,0,0,0,9595,2379,4,1586,14,3838,"Q3","Q3.8","3","3.8"
"286",848,15523,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",5,6,1972,"TA","TA",864,"Y",0,864,1,0,3,"TA",1,1,"Attchd",1,"Y",0,0,8,2009,133500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,9860,2592,3,1728,12,3944,"Q3","Q3.8","3","3.8"
"423",1272,9156,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1968,"TA","TA",1489,"Y",0,1489,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,0,8,2009,185750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,11808,4467,2,2978,14,3936,"Q3","Q3.8","3","3.8"
"1123",952,7800,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,5,1965,"TA","TA",828,"Y",0,965,1,0,3,"TA",1,0,"Detchd",1,"Y",0,0,7,2006,119900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,1,0,0,9825,2484,3,1656,10,3930,"Q3","Q3.7","3","3.7"
"430",1283,8800,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1977,"TA","TA",1040,"Y",0,1040,2,0,3,"Gd",1,0,"Detchd",2,"Y",0,0,9,2009,150500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,1,0,2,0,0,9885,3120,2,2080,14,3954,"Q3","Q3.9","3","3.9"
"1059",850,9600,4,"Lvl","AllPub","FR2","Gtl","1Fam",6,7,1976,"Gd","TA",528,"Y",0,1855,2,1,3,"TA",1,1,"Attchd",2,"Y",0,100,8,2007,187000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,3,1,2,0,0,0,11856,1584,3,1056,7,1976,"Q3","Q3.8","3","3.8"
"1049",835,7875,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1961,"TA","TA",1144,"Y",0,1144,1,0,3,"TA",1,0,"Attchd",2,"Y",0,0,9,2008,139950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,2,0,0,0,9805,3432,3,2288,12,3922,"Q3","Q3.9","3","3.9"
"540",16,6120,4,"Lvl","AllPub","Corner","Gtl","1Fam",7,8,1929,"TA","TA",832,"Y",0,854,1,0,2,"TA",1,0,"Detchd",2,"Y",0,112,7,2007,132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,2,0,0,13503,1664,3,1664,16,3858,"Q3","Q3.7","3","3.7"
"385",1165,16157,3,"Lvl","AllPub","FR2","Gtl","1Fam",5,7,1978,"TA","TA",1360,"Y",0,1432,1,1,2,"Gd",1,1,"Attchd",2,"Y",0,180,6,2007,194000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,9890,2720,2,2720,14,3956,"Q2","Q2.6","2","2.6"
"683",239,12030,4,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2007,"TA","TA",1694,"Y",0,1694,2,0,3,"Gd",1,0,"Attchd",3,"Y",0,228,12,2007,318000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,3,0,0,0,16056,5082,2,3388,10,4014,"Q4","Q4.12","4","4.12"
"1295",1218,8640,4,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2009,"TA","TA",1300,"Y",0,1314,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,112,9,2009,229456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,16072,3900,2,2600,10,4018,"Q3","Q3.9","3","3.9"
"830",483,2500,4,"Lvl","AllPub","Corner","Gtl","1Fam",7,8,1915,"TA","TA",910,"Y",0,1826,1,1,4,"Ex",1,1,"Attchd",1,"Y",0,0,6,2009,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,1,1,0,0,0,13405,3640,1,1820,16,3830,"Q2","Q2.6","2","2.6"
"1439",1444,8854,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1916,"TA","TA",952,"N",0,1517.22206703911,1,0,2,"Fa",1,1,"Detchd",1,"P",0,98,5,2009,121000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,2,0,1,0,0,11496,1904,4,1904,12,3832,"Q2","Q2.5","2","2.5"
"587",88,3951,4,"Lvl","AllPub","Corner","Gtl","TwnhsE",6,5,2009,"TA","TA",612,"Y",0,1224,2,1,2,"Gd",1,0,"Detchd",2,"Y",0,234,6,2009,164500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,2,1,0,2,0,0,12054,1224,2,1224,10,4018,"Q2","Q2.6","2","2.6"
"880",566,6858,4,"Bnk","AllPub","Corner","Gtl","1Fam",6,4,1915,"TA","TA",806,"N",0,1647,1,1,4,"Fa",1,0,"Detchd",1,"Y",0,66,5,2010,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,1,0,1,0,0,11490,3224,4,1612,8,3830,"Q2","Q2.5","2","2.5"
"636",164,5500,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,6,1956,"TA","TA",882,"Y",0,882,1,0,1,"TA",1,0,"Attchd",0,"Y",0,0,4,2007,103200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,0,0,0,0,7824,882,3,1764,12,3912,"Q2","Q2.4","2","2.4"
"174",517,10448,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,6,1972,"TA","TA",689,"Y",0,2119,2,1,3,"TA",1,1,"Attchd",2,"Y",0,104,8,2009,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,2,0,0,0,11832,2067,3,1378,12,3944,"Q3","Q3.8","3","3.8"
"661",205,3500,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1947,"TA","TA",720,"Y",0,1284,1,1,2,"TA",1,0,"Detchd",1,"Y",0,35,4,2009,110000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,1,0,0,9735,1440,3,1440,14,3894,"Q2","Q2.4","2","2.4"
"1121",950,9360,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1972,"TA","TA",1161,"Y",0,1381,1,1,3,"Gd",1,1,"Attchd",2,"Y",0,0,3,2010,197500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,11832,3483,2,2322,14,3944,"Q1","Q1.3","1","1.3"
"420",1267,10120,3,"Bnk","AllPub","Inside","Gtl","2fmCon",7,4,1910,"TA","TA",925,"N",0,1889,1,1,4,"TA",2,1,"Detchd",1,"N",0,0,1,2007,122000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,3,3,0,1,0,0,13370,3700,6,1850,8,3820,"Q1","Q1.1","1","1.1"
"1184",1042,9130,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,8,1966,"TA","TA",800,"Y",0,1632,1,1,4,"Gd",1,0,"Attchd",2,"Y",0,40,7,2008,173000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,11796,3200,2,1600,16,3932,"Q3","Q3.7","3","3.7"
"515",935,27650,2,"HLS","AllPub","Inside","Mod","1Fam",7,7,1960,"TA","TA",585,"Y",0,2069,2,0,4,"Gd",1,1,"Attchd",2,"Y",0,0,11,2008,242000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,13720,2340,2,1170,14,3920,"Q4","Q4.11","4","4.11"
"834",489,10800,4,"Lvl","AllPub","Corner","Gtl","2fmCon",5,4,1900,"Fa","Fa",954,"N",0,2414,2,0,3,"TA",2,1,"Attchd",2,"N",0,0,5,2006,160000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,3,3,2,0,0,0,9500,2862,6,2862,12,5700,"Q2","Q2.5","2","2.5"
"1239",1122,10084,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2005,"TA","TA",1552,"Y",0,1552,2,0,3,"Gd",1,0,"Attchd",3,"Y",0,20,7,2006,212900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,3,0,0,0,14035,4656,2,3104,10,4010,"Q3","Q3.7","3","3.7"
"51",148,9505,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",7,5,2001,"TA","TA",1064.51174377224,"Y",0,2035,2,1,3,"Gd",1,1,"BuiltIn",2,"Y",0,48,5,2010,222500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,1,0,0,2,0,14007,3193.53523131673,2,2129.02348754448,10,4002,"Q2","Q2.5","2","2.5"
"854",520,10918,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,9,1926,"TA","TA",1276,"Y",0,2080,1,1,3,"Gd",1,2,"Detchd",1,"Y",0,0,6,2009,234000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,1,0,1,0,0,13482,3828,2,2552,18,3852,"Q2","Q2.6","2","2.6"
"230",692,21535,3,"Lvl","AllPub","Corner","Gtl","1Fam",10,6,1994,"TA","TA",2444,"Y",0,4316,3,1,4,"Ex",1,2,"Attchd",3,"Y",0,50,1,2007,755000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,1,3,0,0,0,19940,9776,1,4888,12,3988,"Q1","Q1.1","1","1.1"
"862",536,7000,4,"Lvl","AllPub","Inside","Gtl","2fmCon",5,7,1910,"TA","TA",1117,"Y",0,1347,1,0,3,"TA",1,0,"Attchd",0,"N",0,0,1,2008,107500,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,2,3,3,0,0,0,0,9550,3351,3,2234,14,3820,"Q1","Q1.1","1","1.1"
"223",667,18450,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1965,"Gd","TA",1021,"Y",0,2380,2,1,3,"TA",1,1,"CarPort",2,"Y",0,265,8,2007,129000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3,1,0,0,0,0,11790,3063,3,2042,5,1965,"Q3","Q3.8","3","3.8"
"145",422,16635,3,"Lvl","AllPub","FR2","Gtl","1Fam",6,7,1977,"TA","TA",1602,"Y",0,1602,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,0,6,2009,215000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,11862,4806,2,3204,14,3954,"Q2","Q2.6","2","2.6"
"1232",1114,8923,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1953,"TA","TA",1008,"Y",0,1008,1,0,2,"Gd",1,0,"Attchd",1,"Y",0,18,5,2007,134500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,1,0,0,0,9765,2016,2,2016,14,3906,"Q2","Q2.5","2","2.5"
"823",473,3675,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",6,5,2005,"TA","TA",547,"Y",0,1072,1,0,2,"TA",1,0,"Basment",2,"Y",0,28,6,2008,148000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,2,3,1,0,0,0,2,12030,1094,3,1094,10,4010,"Q2","Q2.6","2","2.6"
"318",942,8755,3,"Lvl","AllPub","FR2","Gtl","1Fam",7,5,1999,"TA","TA",992,"Y",0,2060,2,1,3,"Gd",1,1,"BuiltIn",2,"Y",0,0,6,2009,214000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,1,0,0,2,0,13993,2976,2,1984,10,3998,"Q2","Q2.6","2","2.6"
"419",1259,9587,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2005,"TA","TA",856,"Y",0,1166,2,0,2,"Gd",1,0,"Attchd",2,"Y",0,0,7,2008,190000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,14035,1712,2,1712,10,4010,"Q3","Q3.7","3","3.7"
"723",304,9800,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,7,1972,"TA","TA",894,"Y",0,894,1,0,3,"TA",1,0,"Attchd",2,"Y",0,0,7,2006,149900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,2,0,0,0,9860,2682,3,1788,14,3944,"Q3","Q3.7","3","3.7"
"143",416,8899,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2007,"TA","TA",1340,"Y",0,1340,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,30,8,2007,181134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,14049,4020,2,2680,10,4014,"Q3","Q3.8","3","3.8"
