"","Id","LotArea","LotShape","LandContour","Utilities","LotConfig","Slope","DwellClass","OverallQuality","OverallCondition","YearBuilt","ExteriorCondition","BasementCondition","TotalBSF","CentralAir","LowQualFinSF","LivingArea","FullBath","HalfBath","BedroomAbvGr","KitchenQuality","KitchenAbvGr","Fireplaces","GarageType","GarageCars","PavedDrive","PoolArea","OpenPorchSF","MoSold","YrSold","SalePrice","X","X.1","LandContour_HLS","LandContour_Low","LandContour_Lv1","Utilities_NoSewa","LotConfig_CulDSac","LotConfig_FR2","LotConfig_FR3","LotConfig_Inside","Slope_Mod","Slope_Sev","DwellClass_2fmCon","DwellClass_Duplex","DwellClass_Twnhs","DwellClass_TwnhsE","CentralAir_Y","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","LotShape_Code","ExteriorCondition_Code","BasementCondition_Code","KitchenQuality_Code","PavedDrive_Code"
"1266",1169,13728,4,"Lvl","AllPub","Corner","Gtl","1Fam",6,7,1935,"TA","TA",1127,"Y",0,2108,2,0,4,"Gd",1,2,"Basment",2,"Y",0,0,7,2008,235000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,NA,2,2,2,1
"1267",1171,9880,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1977,"TA","TA",1096,"Y",0,1118,1,0,3,"TA",1,1,"Attchd",1,"Y",576,0,7,2008,171000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1268",1172,9120,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1958,"TA","TA",1261,"Y",0,1261,1,0,3,"TA",1,1,"Attchd",2,"Y",0,0,11,2008,163000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1269",1176,10678,4,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,1992,"TA","TA",1683,"Y",0,2872,2,1,4,"Gd",1,1,"Attchd",2,"Y",0,33,4,2007,285000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1270",1178,3950,4,"Bnk","AllPub","Inside","Gtl","1Fam",6,8,1926,"TA","TA",818,"Y",0,1224,1,0,3,"TA",1,0,"Detchd",1,"N",0,0,12,2009,115000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,3
"1271",1180,8335,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,5,1954,"TA","NB",0,"Y",0,1124,1,0,3,"TA",1,1,"Attchd",0,"N",0,36,4,2006,93000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,4,3,3
"1272",1184,10800,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1920,"TA","TA",1120,"Y",0,1130,1,0,2,"TA",1,1,"Detchd",2,"Y",0,0,6,2006,120000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"1273",1185,35133,4,"Lvl","AllPub","Inside","Mod","1Fam",5,4,1963,"TA","TA",1572,"Y",0,1572,1,1,3,"TA",1,2,"2Types",3,"Y",0,263,5,2007,186700,NA,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,NA,2,2,3,1
"1274",1186,9738,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1924,"Gd","TA",784,"Y",0,1221,1,0,4,"TA",1,0,"Attchd",1,"Y",0,0,3,2006,104900,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,2,3,1
"1275",1188,12461,4,"Lvl","AllPub","Corner","Gtl","1Fam",8,5,1994,"TA","TA",1624,"Y",0,1624,2,0,2,"Gd",1,1,"Attchd",3,"Y",0,114,7,2006,262000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1276",1190,7500,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,1999,"TA","TA",994,"Y",0,1804,2,1,3,"Gd",1,1,"Attchd",2,"Y",0,60,6,2010,189000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1277",1191,32463,4,"Low","AllPub","Inside","Mod","2fmCon",4,4,1961,"Gd","TA",1249,"Y",0,1622,1,0,3,"TA",1,1,"2Types",4,"Y",0,0,3,2007,168000,NA,NA,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,NA,1,2,3,1
"1278",1192,2645,4,"Lvl","AllPub","Inside","Gtl","Twnhs",8,5,1999,"TA","TA",776,"Y",0,1441,2,1,2,"Gd",1,0,"Detchd",2,"Y",0,0,11,2007,174000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,NA,2,2,2,1
"1279",1193,9600,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,8,1925,"TA","TA",702,"Y",0,1472,1,0,3,"Gd",1,0,"Detchd",1,"P",0,0,7,2007,125000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,2,2
"1280",1194,4500,4,"Lvl","AllPub","FR2","Gtl","TwnhsE",6,5,1999,"TA","TA",1224,"Y",0,1224,2,0,2,"TA",1,0,"Attchd",2,"Y",0,304,6,2009,165000,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,3,1
"1281",1195,9364,4,"Lvl","AllPub","Corner","Gtl","1Fam",6,7,1969,"TA","TA",663,"Y",0,1352,1,1,4,"TA",1,0,"Attchd",1,"Y",0,36,3,2010,158000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1282",1199,9100,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2001,"TA","TA",1212,"Y",0,1212,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,0,6,2009,178000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1283",1200,11235,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,5,1963,"TA","TA",1051,"Y",0,1382,1,1,3,"TA",1,1,"Attchd",2,"Y",0,82,10,2006,148000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1284",1201,9353,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,5,1970,"TA","TA",864,"Y",0,864,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,7,2006,116050,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1285",1202,10400,4,"Lvl","AllPub","Corner","Gtl","1Fam",7,5,1998,"TA","TA",866,"Y",0,1779,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,36,3,2009,197900,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1286",1203,6000,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,8,1925,"TA","TA",884,"Y",0,1348,1,0,3,"TA",1,1,"Detchd",1,"N",0,0,5,2009,117000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,3
"1287",1204,9750,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2000,"TA","TA",1630,"Y",0,1630,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,234,10,2009,213000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1288",1205,10140,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1975,"TA","TA",1056,"Y",0,1074,1,1,3,"TA",1,0,"Attchd",2,"Y",0,88,7,2006,153500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1289",1207,8900,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,4,1966,"TA","TA",1056,"Y",0,1056,1,0,2,"TA",1,0,"Detchd",1,"Y",0,42,11,2006,107000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"1290",1208,9135,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,2003,"TA","TA",1682,"Y",0,1700,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,23,5,2006,200000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1291",1209,7763,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1962,"Gd","TA",931,"Y",0,1283,1,0,3,"TA",1,0,"Detchd",2,"Y",0,0,10,2008,140000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,1,2,3,1
"1292",1211,11218,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1992,"TA","TA",1055,"Y",0,1845,2,1,3,"Gd",1,1,"Attchd",2,"Y",0,104,5,2010,189000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1293",1213,9340,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,6,1941,"TA","TA",672,"Y",0,672,1,0,2,"TA",1,0,"Attchd",1,"N",0,113,8,2009,113000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,3
"1294",1217,8930,4,"Lvl","AllPub","Inside","Gtl","Duplex",6,5,1978,"TA","NB",0,"Y",0,1902,2,0,4,"TA",2,0,"Attchd",2,"Y",0,0,4,2010,112000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NA,2,4,3,1
"1295",1218,8640,4,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2009,"TA","TA",1300,"Y",0,1314,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,112,9,2009,229456,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1296",1219,6240,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,5,1947,"TA","NB",0,"N",0,912,1,0,2,"TA",1,0,"Attchd",0,"N",0,0,7,2006,80500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,2,4,3,3
"1297",1220,1680,4,"Lvl","AllPub","Inside","Gtl","Twnhs",6,5,1971,"TA","TA",672,"Y",0,1218,1,1,3,"TA",1,0,"Attchd",0,"N",0,0,4,2006,91500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,NA,2,2,3,3
"1298",1222,8250,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1968,"TA","TA",952,"Y",0,1211,1,0,3,"TA",1,1,"Attchd",1,"Y",0,63,8,2008,134000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1299",1223,10496,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1949,"TA","TA",1040,"Y",0,1846,2,0,3,"TA",1,1,"Attchd",1,"Y",0,0,1,2007,143000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1300",1224,10680,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,3,1951,"TA","Fa",2136,"N",0,2136,2,0,4,"TA",1,0,"Detchd",2,"Y",0,30,10,2006,137900,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,3,3,1
"1301",1226,10482,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,8,1958,"Gd","TA",588,"Y",0,1138,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,6,2007,145000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,2,3,1
"1302",1228,8872,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,8,1965,"TA","TA",912,"Y",0,912,1,0,2,"Gd",1,0,"Detchd",2,"Y",0,240,12,2008,147000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,2,1
"1303",1229,8769,4,"Lvl","AllPub","Corner","Gtl","TwnhsE",9,5,2008,"TA","TA",1702,"Y",0,1702,1,1,1,"Ex",1,1,"Attchd",3,"Y",0,72,10,2008,367294,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,1,1
"1304",1230,7910,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1960,"TA","TA",1075,"Y",0,1507,2,0,4,"TA",1,0,"Basment",1,"Y",0,0,8,2008,127000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,2,2,3,1
"1305",1232,7728,4,"Lvl","AllPub","Inside","Gtl","Duplex",5,6,1962,"TA","TA",1106,"Y",0,1190,1,0,3,"TA",1,0,"Attchd",2,"Y",0,18,5,2006,132500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1306",1233,9842,4,"Lvl","AllPub","FR2","Gtl","Duplex",4,5,1962,"TA","NB",0,"Y",0,1224,2,0,2,"TA",2,0,"CarPort",2,"Y",0,0,3,2007,101800,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,NA,2,4,3,1
"1307",1235,8525,4,"Bnk","AllPub","Inside","Gtl","1Fam",5,6,1911,"TA","TA",940,"N",0,1964,1,1,4,"TA",1,0,"Attchd",0,"N",0,192,11,2008,130000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,2,2,3,3
"1308",1236,13132,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1914,"TA","TA",747,"Y",0,1784,1,1,4,"TA",1,0,"Detchd",1,"N",0,40,7,2006,138887,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,3
"1309",1237,2628,4,"Lvl","AllPub","Inside","Gtl","Twnhs",7,5,2003,"TA","TA",764,"Y",0,1626,2,1,2,"Gd",1,0,"BuiltIn",2,"Y",0,27,6,2010,175500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,NA,2,2,2,1
"1310",1239,13072,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,2005,"TA","TA",1141,"Y",0,1141,1,1,3,"TA",1,0,"Detchd",2,"Y",0,0,3,2006,142500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"1311",1241,8158,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2003,"TA","TA",884,"Y",0,1768,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,63,7,2008,224900,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1312",1242,9849,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,6,2007,"TA","TA",1689,"Y",0,1689,2,0,3,"Gd",1,0,"Attchd",3,"Y",0,56,6,2007,248328,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1313",1243,10625,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,6,1974,"TA","TA",1053,"Y",0,1173,2,0,3,"Gd",1,2,"Attchd",2,"Y",0,120,1,2010,170000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1314",1244,13891,4,"Lvl","AllPub","Inside","Gtl","1Fam",10,5,2006,"TA","Gd",2076,"Y",0,2076,2,1,2,"Ex",1,1,"Attchd",3,"Y",0,229,9,2006,465000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,1,1,1
"1315",1246,12090,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1984,"TA","TA",585,"Y",0,1868,3,1,3,"TA",1,1,"BuiltIn",2,"Y",0,112,1,2007,178000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,3,1
"1316",1247,8125,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2005,"TA","TA",756,"Y",0,1553,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,45,3,2006,186500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1317",1249,9600,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1917,"TA","TA",735,"N",0,2058,1,1,3,"TA",1,1,"Detchd",2,"P",0,0,4,2008,129500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,2,3,2
"1318",1250,7200,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1950,"TA","TA",876,"Y",0,988,1,0,3,"TA",1,0,"Attchd",1,"Y",0,80,5,2007,119000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1319",1251,11160,4,"Lvl","AllPub","Corner","Gtl","1Fam",7,5,1968,"TA","TA",2110,"Y",0,2110,2,1,3,"Ex",1,2,"Attchd",2,"Y",0,0,4,2010,244000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"1320",1253,9858,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1968,"TA","TA",864,"Y",0,874,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,11,2009,130000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1321",1255,6931,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2003,"TA","TA",746,"Y",0,1656,2,1,3,"Gd",1,1,"BuiltIn",2,"Y",0,128,7,2008,165400,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,2,1
"1322",1256,6240,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1931,"TA","Fa",884,"Y",0,1367,1,0,3,"TA",1,1,"Detchd",1,"Y",0,0,11,2007,127500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,3,3,1
"1323",1258,4060,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,8,1922,"TA","TA",864,"Y",0,864,1,0,2,"TA",1,0,"Attchd",0,"Y",0,96,7,2009,99900,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1324",1260,9750,4,"Lvl","AllPub","FR2","Gtl","1Fam",6,8,1969,"TA","TA",1054,"Y",0,1054,1,1,3,"TA",1,0,"Attchd",2,"Y",0,0,7,2008,151000,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1325",1262,9600,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1956,"TA","TA",1050,"Y",0,1050,1,0,2,"TA",1,0,"Attchd",1,"Y",0,0,6,2009,128900,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1326",1263,11250,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,5,1957,"TA","TA",1104,"Y",0,1788,1,0,5,"TA",1,2,"Attchd",1,"Y",0,0,11,2009,161500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1327",1264,13515,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1919,"TA","TA",764,"Y",0,1824,1,0,3,"TA",1,1,"Detchd",2,"N",0,0,7,2007,180500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,3
"1328",1265,4060,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",6,5,1998,"TA","TA",1405,"Y",0,1337,2,0,2,"Gd",1,0,"Attchd",2,"Y",0,68,8,2008,181000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,2,1
"1329",1266,3735,4,"Lvl","AllPub","FR3","Gtl","TwnhsE",7,5,1999,"TA","TA",691,"Y",0,1452,2,1,3,"Gd",1,0,"Detchd",2,"Y",0,34,3,2006,183900,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,NA,2,2,2,1
"1330",1270,11344,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1958,"TA","TA",874,"Y",0,1524,1,1,3,"TA",1,0,"Attchd",1,"Y",0,0,7,2007,144000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1331",1271,23595,4,"Low","AllPub","Inside","Sev","1Fam",7,6,1979,"TA","TA",1332,"Y",0,1524,0,1,0,"Gd",1,1,"Attchd",2,"Y",0,0,4,2010,260000,NA,NA,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1332",1275,5362,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,6,1910,"TA","TA",661,"Y",0,1250,2,0,3,"TA",1,1,"Detchd",2,"Y",0,0,11,2007,139000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"1333",1276,11345,4,"Lvl","AllPub","Corner","Gtl","Duplex",5,5,1948,"TA","TA",928,"Y",0,1920,2,0,4,"TA",2,0,"Detchd",2,"Y",0,0,7,2007,137000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,NA,2,2,3,1
"1334",1279,9473,4,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2002,"TA","TA",1128,"Y",0,2031,2,1,3,"Gd",1,1,"Attchd",2,"Y",0,211,3,2008,237000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1335",1280,7500,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,4,1920,"Gd","TA",698,"Y",0,1128,1,0,2,"TA",1,0,"Detchd",2,"Y",0,0,4,2010,68400,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,1,2,3,1
"1336",1284,9400,4,"Low","AllPub","Corner","Gtl","Duplex",6,5,1971,"TA","TA",912,"Y",0,1824,2,2,4,"TA",2,0,"Attchd",0,"Y",0,0,4,2010,139000,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1337",1285,9638,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1919,"TA","TA",804,"Y",0,2447,2,0,4,"Gd",1,1,"Detchd",1,"Y",0,0,3,2010,169000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,2,1
"1338",1286,6000,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1939,"Fa","TA",780,"Y",0,1412,1,0,4,"TA",1,1,"Detchd",1,"Y",0,0,5,2009,132500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,3,2,3,1
"1339",1287,9790,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1963,"TA","TA",1328,"Y",0,1328,1,1,3,"TA",1,2,"Attchd",2,"Y",0,26,6,2010,143000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1340",1292,1680,4,"Lvl","AllPub","Inside","Gtl","Twnhs",5,7,1972,"TA","TA",630,"Y",0,1302,2,1,3,"TA",1,0,"Detchd",1,"Y",0,0,2,2009,119500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,NA,2,2,3,1
"1341",1293,6600,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,4,1892,"TA","TA",994,"N",0,2372,2,0,4,"TA",2,0,"Attchd",1,"Y",0,287,12,2009,107500,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,2,2,3,1
"1342",1294,10140,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,1976,"TA","TA",832,"Y",0,1664,2,1,4,"TA",1,1,"Attchd",2,"Y",0,28,3,2006,162900,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1343",1295,8172,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1955,"TA","TA",864,"Y",0,864,1,0,2,"TA",1,0,"Detchd",2,"N",0,0,4,2006,115000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,3
"1344",1296,8400,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1968,"TA","TA",1052,"Y",0,1052,1,1,3,"TA",1,0,"Attchd",1,"Y",0,0,11,2006,138500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"1345",1297,8700,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1963,"Gd","TA",1120,"Y",0,1128,2,0,3,"TA",1,0,"Attchd",2,"Y",0,20,12,2008,155000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,2,3,1
"1346",1298,3675,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",6,5,2005,"TA","TA",547,"Y",0,1072,2,0,2,"TA",1,0,"Basment",2,"Y",0,44,6,2006,140000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,NA,2,2,3,1
"1347",1300,7500,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1959,"TA","TA",1246,"Y",0,1246,1,1,3,"Gd",1,0,"Attchd",1,"Y",0,0,5,2010,154000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1348",1303,10120,4,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,1994,"TA","TA",1165,"Y",0,2526,2,1,4,"Gd",1,1,"Attchd",3,"Y",0,78,12,2006,290000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1349",1304,8688,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2005,"TA","TA",1616,"Y",0,1616,2,0,3,"Gd",1,0,"Attchd",3,"Y",0,59,4,2006,232000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"1350",1305,3363,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",7,5,2004,"TA","TA",976,"Y",0,1708,2,0,3,"Gd",1,0,"Detchd",2,"Y",0,40,4,2006,130000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,NA,2,2,2,1
